"length (seconds)","peaks","peaks per sec","nodturn","nodturn per sec","peak max prom","peak mean prom","extremes amplitude","velocity","timestamp","camera","transcript","nod"
"0.98","2","2.0408163265306123","4","4.081632653061225","0.036819742123771704","0.02347116509509284","0.036819742123771704","0.33807591110267543","0:6:13.760","a","koe_01_free_conversation","feedback"
"1.64","3","1.829268292682927","6","3.658536585365854","0.13226962737360703","0.08103755854477852","0.14402871280498752","0.636607465593998","0:6:17.640","a","koe_01_free_conversation","feedback"
"0.66","1","1.5151515151515151","1","1.5151515151515151","1.4100758612245912","1.4100758612245912","0.1733536200784762","1.0927338406801164","0:6:20.540","a","koe_01_free_conversation","feedback"
"0.54","0","0.0","0","0.0","0","0","0.01217077303299341","0.15467627206085308","0:6:25.300","a","koe_01_free_conversation","feedback"
"1.04","2","1.9230769230769231","3","2.8846153846153846","0.3835663676894695","0.20331085884618333","0.19947669874121754","0.8044310855113097","0:6:26.900","a","koe_01_free_conversation","feedback"
"1.28","1","0.78125","3","2.34375","0.10627985164399334","0.10627985164399334","0.17693466761338272","0.6996644746264761","0:6:30.980","a","koe_01_free_conversation","feedback"
"4.06","10","2.4630541871921183","20","4.926108374384237","1.741870043062534","0.244760687810402","0.7498423959643986","1.470883486825721","0:6:34.40","a","koe_01_free_conversation","feedback"
"1.26","2","1.5873015873015872","3","2.380952380952381","1.3826152575248658","0.7133261942697413","0.09556173647922339","0.2814400339709223","0:6:45.980","a","koe_01_free_conversation","feedback"
"0.84","1","1.1904761904761905","3","3.5714285714285716","0.018164950686097914","0.018164950686097914","0.04257243644189623","0.31071966896279435","0:6:49.220","a","koe_01_free_conversation","feedback"
"1.26","4","3.1746031746031744","8","6.349206349206349","0.10637557400480735","0.05865901463499423","0.09338513661386183","0.6764060742725903","0:6:53.260","a","koe_01_free_conversation","feedback"
"0.98","1","1.0204081632653061","3","3.061224489795918","0.016083474058517178","0.016083474058517178","0.046560074317885114","0.2844604983722266","0:6:55.760","a","koe_01_free_conversation","feedback"
"0.82","1","1.2195121951219512","3","3.658536585365854","0.022268460532558487","0.022268460532558487","0.027563165467688444","0.23793274333224812","0:7:1.800","a","koe_01_free_conversation","feedback"
"0.6","1","1.6666666666666667","1","1.6666666666666667","0.011096454732312466","0.011096454732312466","0.052008676412753196","0.2588086971606166","0:7:5.40","a","koe_01_free_conversation","feedback"
"1.86","5","2.6881720430107525","10","5.376344086021505","0.14685958386553954","0.052236457699177216","0.1363746188581232","0.5700754906830291","0:7:6.760","a","koe_01_free_conversation","feedback"
"0.84","2","2.380952380952381","4","4.761904761904762","0.0274806365761886","0.022007677705325746","0.07566051554787512","0.48532277589321815","0:7:10.160","a","koe_01_free_conversation","feedback"
"0.84","2","2.380952380952381","5","5.9523809523809526","0.021813151214163495","0.019382663160219638","0.04618850529337104","0.34935188626674446","0:7:12.360","a","koe_01_free_conversation","feedback"
"0.32","0","0.0","0","0.0","0","0","0.01820570354731621","0.19786005288937886","0:7:36.560","a","koe_01_free_conversation","feedback"
"0.88","1","1.1363636363636365","2","2.272727272727273","0.0818558073649045","0.0818558073649045","0.15194749722810497","0.4009335764966019","0:8:5.420","a","koe_01_free_conversation","feedback"
"0.4","0","0.0","0","0.0","0","0","0.06807374122005383","0.35828284852659914","0:8:17.280","a","koe_01_free_conversation","feedback"
"1.12","2","1.7857142857142858","4","3.5714285714285716","0.11008754736562754","0.06270289480267421","0.14040342757577307","0.5250114288173786","0:8:31.400","a","koe_01_free_conversation","feedback"
"0.9","2","2.2222222222222223","5","5.555555555555555","0.03951162599586988","0.025825982785377177","0.11379978721796902","0.6787809105877259","0:9:19.900","a","koe_01_free_conversation","feedback"
"8.56","7","0.8177570093457944","14","1.6355140186915889","0.1783224378871373","0.0702892012503148","0.20325987434868664","0.30402972319742466","0:9:21.420","a","koe_01_free_conversation","feedback"
"1.08","2","1.8518518518518519","4","3.7037037037037037","0.11844465038901109","0.06497872273773375","0.11844465038901109","0.5935332911047047","0:9:31.140","a","koe_01_free_conversation","feedback"
"1.5","3","2.0","7","4.666666666666667","0.049853238345011874","0.04243195508600084","0.4320548390682627","1.5832389613695441","0:9:35.420","a","koe_01_free_conversation","feedback"
"0.92","3","3.260869565217391","7","7.608695652173913","0.03151666394062391","0.02714737045905169","0.13450243126146422","0.9087149050050942","0:9:38.240","a","koe_01_free_conversation","feedback"
"0.8","1","1.25","1","1.25","0.021197190849983505","0.021197190849983505","0.019369861877572392","0.17030383587730397","0:9:46.340","a","koe_01_free_conversation","feedback"
"1.66","4","2.4096385542168677","8","4.819277108433735","0.03331889774933239","0.01870100991124346","0.03331889774933239","0.25027851044074334","0:9:51.40","a","koe_01_free_conversation","feedback"
"1.58","2","1.2658227848101267","5","3.1645569620253164","0.040763858185817625","0.032442180606397475","0.07919260398076133","0.30618897336301737","0:9:52.900","a","koe_01_free_conversation","feedback"
"1.96","5","2.5510204081632653","11","5.612244897959184","0.1656655543041159","0.055485816495474884","0.1656655543041159","0.8800916812244057","0:9:55.200","a","koe_01_free_conversation","feedback"
"3.66","7","1.9125683060109289","13","3.551912568306011","0.2662760301222371","0.11358487166878499","0.2655255968591821","0.8044314450692998","0:10:1.920","a","koe_01_free_conversation","feedback"
"3.24","6","1.8518518518518519","12","3.7037037037037037","0.1644388224152522","0.06389011791286692","0.17978351614474386","0.5782022009272536","0:10:6.580","a","koe_01_free_conversation","feedback"
"1.26","2","1.5873015873015872","4","3.1746031746031744","0.2051122955499578","0.11559657522712607","0.23780622169206334","0.7072399825796625","0:10:20.840","a","koe_01_free_conversation","feedback"
"1.52","4","2.6315789473684212","8","5.2631578947368425","0.19568100370272612","0.09408342359290511","0.239081498874687","1.0523506080274136","0:10:36.200","a","koe_01_free_conversation","feedback"
"3.94","8","2.030456852791878","15","3.8071065989847717","0.22120497481870482","0.0865931527522997","0.1845635867740396","0.6009982712939098","0:10:39.480","a","koe_01_free_conversation","feedback"
"1.62","9","5.555555555555555","17","10.493827160493828","0.6876034075203337","0.2023374667298727","0.7151685272974622","4.435903966093838","0:10:47.400","a","koe_01_free_conversation","feedback"
"4.54","6","1.3215859030837005","12","2.643171806167401","0.2690896388084407","0.08688825833025711","0.2690896388084407","0.5165373186019154","0:10:51.200","a","koe_01_free_conversation","feedback"
"1.78","2","1.1235955056179776","4","2.247191011235955","0.013773805689332397","0.012750497567297625","0.015960431754965088","0.15349306829221482","0:11:2.280","a","koe_01_free_conversation","feedback"
"0.5","0","0.0","1","2.0","0","0","0.014864504588527394","0.22339107753855114","0:11:8.0","a","koe_01_free_conversation","feedback"
"1.94","5","2.577319587628866","10","5.154639175257732","0.16032108546864854","0.06100959136714703","0.16559260974473644","0.6951414414854518","0:11:10.740","a","koe_01_free_conversation","feedback"
"0.76","2","2.6315789473684212","4","5.2631578947368425","0.03216218954060346","0.02197496812097055","0.03216218954060346","0.3993987620582832","0:11:16.520","a","koe_01_free_conversation","feedback"
"2.06","5","2.4271844660194173","11","5.339805825242719","0.12003251033704454","0.045512309635162576","0.17560021730398434","0.6539495533532176","0:11:18.20","a","koe_01_free_conversation","feedback"
"0.96","2","2.0833333333333335","4","4.166666666666667","0.03540364481742264","0.026133027093535155","0.03540364481742264","0.2800220203893747","0:11:21.180","a","koe_01_free_conversation","feedback"
"1.84","5","2.717391304347826","11","5.978260869565218","0.03816209435745166","0.017978378816033213","0.05446566800585417","0.33658233431099555","0:11:23.80","a","koe_01_free_conversation","feedback"
"1.66","3","1.8072289156626506","5","3.0120481927710845","0.1155909916293929","0.07686482790668052","0.13489507887501917","0.49927336941272515","0:12:29.120","a","koe_01_free_conversation","feedback"
"0.72","2","2.7777777777777777","4","5.555555555555555","0.023633699854199053","0.018995357454423267","0.03952042723464677","0.3735659998985406","0:14:26.60","a","koe_01_free_conversation","feedback"
"2.6","5","1.9230769230769231","9","3.4615384615384617","0.1442663775248363","0.05103267759244066","0.1442663775248363","0.4350087151103535","0:14:31.980","a","koe_01_free_conversation","feedback"
"1.88","4","2.127659574468085","8","4.25531914893617","0.1788972787976828","0.07283672628929605","0.1788972787976828","0.49735358822925135","0:14:37.180","a","koe_01_free_conversation","feedback"
"0.74","0","0.0","1","1.3513513513513513","0","0","0.19820007453276567","0.5765768351458787","0:14:40.100","a","koe_01_free_conversation","feedback"
"3.6","2","0.5555555555555556","5","1.3888888888888888","0.13809554960611847","0.10674762406582816","0.16317924225527558","0.35567932141064085","0:0:6.220","b","koe_01_free_conversation","feedback"
"3.64","5","1.3736263736263736","10","2.7472527472527473","0.31051224005644884","0.11781611961513531","0.2916459472788915","0.6199873274021211","0:0:10.340","b","koe_01_free_conversation","feedback"
"1.32","2","1.5151515151515151","4","3.0303030303030303","0.027566046996064797","0.019048376991246507","0.06695866801095196","0.2705357463439343","0:0:15.800","b","koe_01_free_conversation","feedback"
"1.78","4","2.247191011235955","8","4.49438202247191","0.046706665835204664","0.02534243377348372","0.10189967488289575","0.2934270008479118","0:0:34.780","b","koe_01_free_conversation","feedback"
"4.12","8","1.941747572815534","15","3.6407766990291264","0.15249655342061885","0.056307649243169805","0.18148515913958696","0.47860252998505987","0:0:38.660","b","koe_01_free_conversation","feedback"
"1.5","1","0.6666666666666666","3","2.0","0.015379896842519836","0.015379896842519836","0.016886475624488417","0.2444562008409755","0:0:44.420","b","koe_01_free_conversation","feedback"
"1.92","3","1.5625","5","2.6041666666666665","0.17657396942556702","0.08666554391075316","0.1403214511251989","0.4016507918144791","0:0:47.960","b","koe_01_free_conversation","feedback"
"5.04","9","1.7857142857142858","19","3.7698412698412698","0.10294254906159961","0.027976005733687897","0.20490129561814785","0.2962181460536343","0:0:51.600","b","koe_01_free_conversation","feedback"
"3.34","7","2.095808383233533","15","4.491017964071856","0.04488839937689448","0.020517309297849198","0.11970069421462282","0.3200664041298863","0:0:58.200","b","koe_01_free_conversation","feedback"
"1.28","4","3.125","8","6.25","0.03347669933469555","0.023377698828299653","0.06014230142438293","0.37260268523470425","0:1:7.700","b","koe_01_free_conversation","feedback"
"15.76","27","1.7131979695431472","54","3.4263959390862944","0.16940082646026955","0.03677598758121027","0.16940082646026955","0.29457440714052596","0:1:10.320","b","koe_01_free_conversation","feedback"
"1.46","4","2.73972602739726","9","6.164383561643835","0.06051219569627042","0.02831618462885238","0.06974278575748172","0.3762170555917198","0:1:26.980","b","koe_01_free_conversation","feedback"
"4.74","6","1.2658227848101267","11","2.320675105485232","0.2772372870338402","0.09035594211805631","0.2959042757674446","0.47335699556198574","0:4:49.580","b","koe_01_free_conversation","feedback"
"1.7","1","0.5882352941176471","2","1.1764705882352942","0.4152948212397184","0.4152948212397184","0.4152948212397184","0.8990083053145279","0:6:50.160","b","koe_01_free_conversation","feedback"
"2.36","4","1.694915254237288","9","3.8135593220338984","0.050969277556002224","0.031408588982740404","0.06250128807161714","0.3605810462257887","0:7:12.360","b","koe_01_free_conversation","feedback"
"1.52","3","1.9736842105263157","5","3.289473684210526","0.05117356247677418","0.038814191345571215","0.1450959929793152","0.4871969861433287","0:7:15.880","b","koe_01_free_conversation","feedback"
"5.1","8","1.5686274509803921","15","2.9411764705882355","0.20095172472368228","0.059305941895936604","0.19343431800241007","0.3387558749145592","0:7:18.320","b","koe_01_free_conversation","feedback"
"4.3","6","1.3953488372093024","13","3.0232558139534884","0.12234412847670106","0.035369868976404296","0.12234412847670106","0.2651423631948384","0:7:25.680","b","koe_01_free_conversation","feedback"
"3.32","3","0.9036144578313253","7","2.108433734939759","0.0706563732255252","0.044630791424362735","0.08735254367367129","0.2541825285850552","0:7:30.720","b","koe_01_free_conversation","feedback"
"1.22","3","2.459016393442623","5","4.098360655737705","0.07293493982828214","0.03582162010525362","0.0331869796028037","0.2303827654464874","0:7:36.240","b","koe_01_free_conversation","feedback"
"2.16","6","2.7777777777777777","12","5.555555555555555","0.08855099770294128","0.030494740639097555","0.07726413337591187","0.31816437373211176","0:7:39.520","b","koe_01_free_conversation","feedback"
"2.32","2","0.8620689655172413","3","1.293103448275862","0.1693896266169168","0.10310241011632226","0.07446214533282625","0.2895428790126759","0:7:44.720","b","koe_01_free_conversation","feedback"
"7.12","14","1.9662921348314606","29","4.073033707865169","0.12519057587634252","0.04430152633797029","0.18235176295438238","0.4283483988948252","0:8:38.380","b","koe_01_free_conversation","feedback"
"2.6","4","1.5384615384615385","8","3.076923076923077","0.12906393952815765","0.049357205400768656","0.27010095984672544","0.4235503772009168","0:8:47.420","b","koe_01_free_conversation","feedback"
"2.92","3","1.0273972602739727","7","2.3972602739726026","0.07848054754146716","0.036888791747858196","0.07848054754146716","0.225790346820724","0:8:53.460","b","koe_01_free_conversation","feedback"
"4.42","10","2.262443438914027","19","4.298642533936651","0.24624711445126568","0.060159281329679404","0.5119579548209654","0.7757985476257281","0:8:57.620","b","koe_01_free_conversation","feedback"
"1.28","2","1.5625","3","2.34375","0.07221660700647003","0.042662164268430725","0.054588607449580495","0.36988699636178646","0:9:5.360","b","koe_01_free_conversation","feedback"
"1.7","3","1.7647058823529411","5","2.9411764705882355","0.09869402980685926","0.05586305711304621","0.09869402980685926","0.36697761695813436","0:9:7.420","b","koe_01_free_conversation","feedback"
"3.08","6","1.948051948051948","12","3.896103896103896","0.08158074428321282","0.03628582464861777","0.09519926976082527","0.3536879860317289","0:9:44.980","b","koe_01_free_conversation","feedback"
